i,timestamp,trend,entry_score,wp,dp,rs,vs,bs,bb,ret5,ret5_hot,hot_ret5,breakout_entry,vshape,strong_breakout_context,alpha_ok_if_raw1,in_uptrend_macro,is_real_entry
847,2019-04-22 02:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.0044987887876341,0.06,False,False,False,False,False,False,False
848,2019-04-22 03:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.005307488173531771,0.06,False,False,False,False,False,False,False
849,2019-04-22 04:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.004499826929733608,0.06,False,False,False,False,False,False,False
850,2019-04-22 06:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.006114443931702795,0.06,False,False,False,False,False,False,False
851,2019-04-22 07:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.004964211498499238,0.06,False,False,False,False,False,False,False
852,2019-04-23 02:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.0012746234067207984,0.06,False,False,False,False,False,False,False
853,2019-04-23 03:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,0.00011599582415033893,0.06,False,False,False,False,False,False,False
854,2019-04-23 04:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.00046360686138147145,0.06,False,False,False,False,False,False,False
855,2019-04-23 06:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,0.0065002901915265365,0.06,False,False,False,False,False,False,False
856,2019-04-23 07:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,0.004176818656456582,0.06,False,False,False,False,False,False,False
857,2019-04-24 02:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,0.007077387167884863,0.06,False,False,False,False,False,False,False
858,2019-04-24 03:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,0.007306889352818313,0.06,False,False,False,False,False,False,False
859,2019-04-24 04:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,0.008000927643784683,0.06,False,False,False,False,False,False,False
860,2019-04-24 06:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,0.005189712835889759,0.06,False,True,False,False,True,False,False
861,2019-04-24 07:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,0.008434430964760153,0.06,False,True,False,False,True,False,False
862,2019-04-25 02:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,0.005414746543778826,0.06,False,False,False,False,False,False,False
863,2019-04-25 03:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,0.002072538860103501,0.06,False,False,False,False,False,False,False
864,2019-04-25 04:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,0.0021856666283217585,0.06,False,False,False,False,False,False,False
865,2019-04-25 06:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.002638825149151036,0.06,False,False,False,False,False,False,False
866,2019-04-25 07:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.004812098991750613,0.06,False,False,False,False,False,False,False
867,2019-04-26 02:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.0019479775409648736,0.06,False,False,False,False,False,False,False
868,2019-04-26 03:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,0.0016086406986097757,0.06,False,False,False,False,False,False,False
869,2019-04-26 04:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,0.002525252525252375,0.06,False,False,False,False,False,False,False
870,2019-04-26 06:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,0.0044863683423446155,0.06999999999999999,False,False,False,False,True,False,False
871,2019-04-26 07:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,0.009670734515311974,0.06999999999999999,False,True,False,True,True,False,False
872,2019-05-02 02:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,0.006888633754305484,0.06999999999999999,False,False,False,False,False,False,False
873,2019-05-02 03:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,0.007112538717448658,0.06999999999999999,False,False,False,False,False,False,False
874,2019-05-02 04:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,0.0036638424547745796,0.06999999999999999,False,False,False,False,False,False,False
875,2019-05-02 06:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,0.0032065964269354374,0.06999999999999999,False,False,False,False,True,False,False
876,2019-05-02 07:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,0.000684150513112991,0.06999999999999999,False,False,False,False,True,False,False
877,2019-05-03 02:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,0.00011402508551894286,0.06999999999999999,False,False,False,False,True,True,False
878,2019-05-03 03:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.00034172456999648215,0.06999999999999999,False,False,False,False,True,True,False
879,2019-05-03 04:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,0.0021674652064795907,0.06999999999999999,False,False,False,False,False,True,False
880,2019-05-03 06:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,0.0011415525114155667,0.06999999999999999,False,False,False,False,True,True,False
881,2019-05-03 07:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,0.0027347310847767314,0.06999999999999999,False,True,False,True,True,True,False
882,2019-05-06 02:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.009691027248888373,0.06,False,False,False,False,True,True,False
883,2019-05-06 03:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.010711030082041884,0.06,False,False,False,False,True,True,False
884,2019-05-06 04:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.011610700056915224,0.06,False,False,False,False,False,True,False
885,2019-05-06 06:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.013112884834663663,0.06,False,False,False,False,True,True,False
886,2019-05-06 07:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.015227272727272756,0.06,False,False,False,False,True,True,False
887,2019-05-07 02:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,0.0020723002532809787,0.06,False,False,False,False,True,True,False
888,2019-05-07 03:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,0.0013821700069107656,0.06,False,False,False,False,True,True,False
889,2019-05-07 04:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,0.00046067027525054094,0.06,False,False,False,False,False,True,False
890,2019-05-07 06:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,0.007625649913344912,0.06,False,True,False,False,True,True,False
891,2019-05-07 07:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,0.008192937918301446,0.06,False,False,False,False,True,True,False
892,2019-05-08 02:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.00022977941176460792,0.06,False,False,False,False,True,True,False
893,2019-05-08 03:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,0.0031055900621117516,0.06,False,False,False,False,True,True,False
894,2019-05-08 04:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,0.005295268792448349,0.06,False,False,False,False,False,True,False
895,2019-05-08 06:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,0.0014906547414286209,0.06,False,False,False,False,True,True,False
896,2019-05-08 07:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.00045782305139074886,0.06,False,False,False,False,True,True,False
897,2019-05-09 02:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,0.004136980004596502,0.06999999999999999,False,False,False,False,True,True,False
898,2019-05-09 03:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,0.0017199862401100496,0.06999999999999999,False,False,False,False,True,True,False
899,2019-05-09 04:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,0.0003435245620062588,0.06999999999999999,False,False,False,False,False,True,False
900,2019-05-09 06:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.0010304556904052742,0.06,False,False,False,False,False,False,False
901,2019-05-09 07:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.0026336883087140217,0.06,False,False,False,False,False,False,False
902,2019-05-10 02:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,0.0011444266422522276,0.06,False,False,False,False,False,False,False
903,2019-05-10 03:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,0.0006868131868131844,0.06999999999999999,False,False,False,False,True,False,False
904,2019-05-10 04:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.0019459706959708,0.06999999999999999,False,False,False,False,True,False,False
905,2019-05-10 06:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,0.0037822349570200142,0.06999999999999999,False,False,False,False,True,False,False
906,2019-05-10 07:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,0.006544202066590232,0.06999999999999999,False,False,False,False,True,True,False
907,2019-05-13 02:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,0.003315043438500309,0.06999999999999999,False,False,False,False,False,True,False
908,2019-05-13 03:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,0.004575611988103301,0.06999999999999999,False,False,False,False,False,True,False
909,2019-05-13 04:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,0.007225599265970883,0.06999999999999999,False,False,False,False,False,True,False
910,2019-05-13 06:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,0.0025119890385933985,0.06999999999999999,False,False,False,False,False,True,False
911,2019-05-13 07:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,0.0006843846241586515,0.06999999999999999,False,False,False,False,False,True,False
912,2019-05-14 02:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.000911473168508703,0.06999999999999999,False,False,False,False,False,True,False
913,2019-05-14 03:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.0013664313368253467,0.06999999999999999,False,False,False,False,False,True,False
914,2019-05-14 04:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.001024823502619121,0.06999999999999999,False,False,False,False,False,True,False
915,2019-05-14 06:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,0.0003416856492026721,0.06999999999999999,False,False,False,False,False,True,False
916,2019-05-14 07:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,0.0064972073407045805,0.06999999999999999,False,False,False,False,False,True,False
917,2019-05-15 02:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,0.009579199452617093,0.06999999999999999,False,False,False,False,False,True,False
918,2019-05-15 03:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,0.010604332953249695,0.06999999999999999,False,False,False,False,False,True,False
919,2019-05-15 04:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,0.009802804057905012,0.06999999999999999,False,False,False,False,False,True,False
920,2019-05-15 06:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,0.01229648183991805,0.06999999999999999,False,False,False,False,False,True,False
921,2019-05-15 07:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,0.010305775764439362,0.06999999999999999,False,False,False,False,False,True,False
922,2019-05-16 02:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,0.009601265107872958,0.06999999999999999,False,False,False,False,False,True,False
923,2019-05-16 03:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,0.00654405957350801,0.06999999999999999,False,False,False,False,False,True,False
924,2019-05-16 04:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,0.007901569025849486,0.06999999999999999,False,False,False,False,False,True,False
925,2019-05-16 06:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,0.0062985041052749935,0.06999999999999999,False,False,False,False,True,True,False
926,2019-05-16 07:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.0023539961887680816,0.06999999999999999,False,False,False,False,True,True,False
927,2019-05-17 02:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.0015663459386887624,0.06999999999999999,False,False,False,False,True,True,False
928,2019-05-17 03:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,0.0007846653962559902,0.06999999999999999,False,False,False,False,True,True,False
929,2019-05-17 04:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,0.0,0.06999999999999999,False,False,False,False,False,True,False
930,2019-05-17 06:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.0017883089303677435,0.06999999999999999,False,False,False,False,True,True,False
931,2019-05-17 07:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,0.0029213483146066643,0.06999999999999999,False,False,False,False,True,True,False
932,2019-05-20 02:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,0.0052666965486329875,0.06999999999999999,False,True,False,True,True,True,False
933,2019-05-20 03:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,0.010976702508960656,0.06999999999999999,False,True,False,True,True,True,False
934,2019-05-20 04:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,0.013103371038190259,0.06999999999999999,False,True,False,True,True,True,False
935,2019-05-20 06:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,0.015563766655469768,0.06999999999999999,False,True,False,True,True,True,False
936,2019-05-20 07:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,0.018261259242661865,0.06999999999999999,False,True,False,True,True,True,False
937,2019-05-21 02:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,0.017500836027198652,0.06999999999999999,False,True,False,True,True,True,False
938,2019-05-21 03:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,0.010968313760248094,0.06999999999999999,False,False,False,False,True,True,False
939,2019-05-21 04:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,0.00663276586336492,0.06999999999999999,False,False,False,False,True,True,False
940,2019-05-21 06:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,0.0013230429988975168,0.06999999999999999,False,False,False,False,True,True,False
941,2019-05-21 07:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,0.0018703927824843536,0.06999999999999999,False,False,False,False,True,True,False
942,2019-05-22 02:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.0016432953549517793,0.06999999999999999,False,False,False,False,True,True,False
943,2019-05-22 03:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.00021917808219185098,0.06999999999999999,False,False,False,False,True,True,False
944,2019-05-22 04:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,0.000109817702613757,0.06999999999999999,False,False,False,False,False,True,False
945,2019-05-22 06:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,0.0005505395287381809,0.06999999999999999,False,False,False,False,True,True,False
946,2019-05-22 07:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.0026356248627278367,0.06999999999999999,False,False,False,False,True,True,False
947,2019-05-23 02:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.0047185339624711276,0.06999999999999999,False,False,False,False,True,True,False
948,2019-05-23 03:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.0070152362161569615,0.06999999999999999,False,False,False,False,True,True,False
949,2019-05-23 04:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.005160865268474812,0.06,False,False,False,False,False,True,False
950,2019-05-23 06:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.0016507098052161995,0.06,False,False,False,False,True,True,False
951,2019-05-23 07:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.00033032371724295295,0.06,False,False,False,False,True,True,False
952,2019-05-24 02:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,0.0007717750826903291,0.06,False,False,False,False,True,True,False
953,2019-05-24 03:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,0.005077823159289174,0.06999999999999999,False,False,False,False,True,True,False
954,2019-05-24 04:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,0.0045253863134657735,0.06999999999999999,False,False,False,False,False,True,False
955,2019-05-24 06:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.00044091710758387137,0.06,False,False,False,False,True,True,False
956,2019-05-24 07:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.007599955942284353,0.06,False,False,False,False,True,True,False
957,2019-05-27 02:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.007381293378869724,0.06,False,False,False,False,True,True,False
958,2019-05-27 03:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.010214168039538674,0.06,False,False,False,False,True,True,False
959,2019-05-27 04:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.009229754971981086,0.06,False,False,False,False,False,True,False
960,2019-05-27 06:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.005844728716365211,0.06,False,False,False,False,True,True,False
961,2019-05-27 07:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,0.0015538290788013054,0.06,False,False,False,False,True,True,False
962,2019-05-28 02:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,0.0011098779134295356,0.06,False,False,False,False,True,True,False
963,2019-05-28 03:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.0007767421216157144,0.06,False,False,False,False,True,True,False
964,2019-05-28 04:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.001219917932793635,0.06,False,False,False,False,False,True,False
965,2019-05-28 06:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.0026622296173044457,0.06,False,False,False,False,True,True,False
966,2019-05-28 07:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,0.0006648936170212671,0.06,False,False,False,False,True,True,False
967,2019-05-29 02:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.00011086474501109667,0.06,False,False,False,False,True,True,False
968,2019-05-29 03:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,0.0005552470849528035,0.06,False,False,False,False,True,True,False
969,2019-05-29 04:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.0006662225183211579,0.06,False,False,False,False,False,True,False
970,2019-05-29 06:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,0.004560115671226717,0.06,False,False,False,False,True,True,False
971,2019-05-29 07:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.0055370985603543366,0.06,False,False,False,False,False,False,False
972,2019-05-30 02:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.00388069630779464,0.06,False,False,False,False,False,False,False
973,2019-05-30 03:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.001997780244173075,0.06,False,False,False,False,False,False,False
974,2019-05-30 04:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.0007777777777778772,0.06,False,False,False,False,False,False,False
975,2019-05-30 06:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.0038751107174490595,0.06,False,False,False,False,False,False,False
976,2019-05-30 07:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,0.0010022271714922315,0.06,False,False,False,False,False,False,False
977,2019-05-31 02:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.0036731967943008925,0.06,False,False,False,False,False,False,False
978,2019-05-31 03:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.004670818505338126,0.06,False,False,False,False,False,False,False
979,2019-05-31 04:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.004892694317802704,0.06,False,False,False,False,False,False,False
980,2019-05-31 06:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.007558074913860291,0.06,False,False,False,False,False,False,False
981,2019-05-31 07:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.023250639670708617,0.06,False,False,False,False,False,False,False
982,2019-06-03 02:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.024354820690425716,0.06,False,False,False,False,False,False,False
983,2019-06-03 03:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.024469273743016773,0.06,False,False,False,False,False,False,False
984,2019-06-03 04:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.025924684322270575,0.06,False,False,False,False,False,False,False
985,2019-06-03 05:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.023742860342703453,0.06,False,False,False,False,False,False,False
986,2019-06-03 06:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.005353075170842825,0.06,False,False,False,False,False,False,False
987,2019-06-03 07:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.016374670788961376,0.06,False,False,False,False,False,False,False
988,2019-06-04 02:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.013171458023135907,0.06,False,False,False,False,False,False,False
989,2019-06-04 03:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.008145004015142843,0.06,False,False,False,False,False,False,False
990,2019-06-04 04:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.006997820351038242,0.06,False,False,False,False,False,False,False
991,2019-06-04 06:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.016260162601625994,0.06,False,False,False,False,False,False,False
992,2019-06-04 07:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,0.006984866123399325,0.06,False,False,False,False,False,False,False
993,2019-06-05 02:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,0.010329619312906102,0.06,False,False,False,False,False,False,False
994,2019-06-05 03:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,0.006476983576220174,0.06,False,False,False,False,False,False,False
995,2019-06-05 04:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,0.004852125693160625,0.06,False,False,False,False,False,False,False
996,2019-06-05 06:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,0.01105808404143871,0.06,False,False,False,False,False,False,False
997,2019-06-05 07:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,0.0016184971098265333,0.06,False,False,False,False,False,False,False
